pair_id,system_id,assay_id,construct_i,construct_j,y_i,y_j,delta,rank_direction,uncertainty,tie,study,endpoint,rank_direction_source,architecture_i,architecture_j,same_system,comparable_assay,training_status
PAIR00102,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02,P1_TGT019_BFA02-N1,0.4918530963296747,0.18982455888001723,0.3020285374496575,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00103,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02,P1_TGT019_BFA02-N2,0.4918530963296747,0.20945336562894978,0.28239973070072494,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00104,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02,P1_TGT019_BFA02-N3,0.4918530963296747,-0.6076825772212398,1.0995356735509145,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00105,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02,P1_TGT019_BFA03,0.4918530963296747,-1.6076825772212398,2.0995356735509145,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00106,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02,P1_TGT019_BFA04,0.4918530963296747,-1.8300749985576876,2.321928094887362,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00107,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02,P1_TGT019_BFA05,0.4918530963296747,-0.09310940439148147,0.5849625007211562,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00108,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02,P1_TGT019_BFA06,0.4918530963296747,-0.2186402864753404,0.7104933828050151,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00109,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02,P1_TGT019_BFA07,0.4918530963296747,0.7142455176661227,-0.22239242133644793,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00110,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA02-D,-0.02272007650008353,0.30378074817710293,-0.32650082467718644,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00111,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA02-N1,-0.02272007650008353,0.18982455888001723,-0.21254463538010077,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00112,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA02-N2,-0.02272007650008353,0.20945336562894978,-0.23217344212903332,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00113,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA02-N3,-0.02272007650008353,-0.6076825772212398,0.5849625007211562,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00114,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA03,-0.02272007650008353,-1.6076825772212398,1.5849625007211563,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00115,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA04,-0.02272007650008353,-1.8300749985576876,1.8073549220576042,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00116,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA05,-0.02272007650008353,-0.09310940439148147,0.07038932789139793,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00117,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA06,-0.02272007650008353,-0.2186402864753404,0.19592020997525686,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00118,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-A,P1_TGT019_BFA07,-0.02272007650008353,0.7142455176661227,-0.7369655941662062,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00119,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-D,P1_TGT019_BFA02-N1,0.30378074817710293,0.18982455888001723,0.1139561892970857,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00120,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-D,P1_TGT019_BFA02-N2,0.30378074817710293,0.20945336562894978,0.09432738254815315,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00121,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-D,P1_TGT019_BFA02-N3,0.30378074817710293,-0.6076825772212398,0.9114633253983426,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00122,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-D,P1_TGT019_BFA03,0.30378074817710293,-1.6076825772212398,1.9114633253983426,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00123,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-D,P1_TGT019_BFA04,0.30378074817710293,-1.8300749985576876,2.1338557467347905,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00124,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-D,P1_TGT019_BFA05,0.30378074817710293,-0.09310940439148147,0.3968901525685844,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00125,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-D,P1_TGT019_BFA06,0.30378074817710293,-0.2186402864753404,0.5224210346524434,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00126,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-D,P1_TGT019_BFA07,0.30378074817710293,0.7142455176661227,-0.4104647694890197,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00127,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N1,P1_TGT019_BFA02-N2,0.18982455888001723,0.20945336562894978,-0.019628806748932554,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00128,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N1,P1_TGT019_BFA02-N3,0.18982455888001723,-0.6076825772212398,0.797507136101257,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00129,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N1,P1_TGT019_BFA03,0.18982455888001723,-1.6076825772212398,1.797507136101257,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00130,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N1,P1_TGT019_BFA04,0.18982455888001723,-1.8300749985576876,2.019899557437705,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00131,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N1,P1_TGT019_BFA05,0.18982455888001723,-0.09310940439148147,0.28293396327149867,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00132,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N1,P1_TGT019_BFA06,0.18982455888001723,-0.2186402864753404,0.40846484535535765,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00133,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N1,P1_TGT019_BFA07,0.18982455888001723,0.7142455176661227,-0.5244209587861054,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00134,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N2,P1_TGT019_BFA02-N3,0.20945336562894978,-0.6076825772212398,0.8171359428501895,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00135,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N2,P1_TGT019_BFA03,0.20945336562894978,-1.6076825772212398,1.8171359428501894,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00136,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N2,P1_TGT019_BFA04,0.20945336562894978,-1.8300749985576876,2.0395283641866375,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00137,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N2,P1_TGT019_BFA05,0.20945336562894978,-0.09310940439148147,0.30256277002043125,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00138,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N2,P1_TGT019_BFA06,0.20945336562894978,-0.2186402864753404,0.4280936521042902,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00139,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N2,P1_TGT019_BFA07,0.20945336562894978,0.7142455176661227,-0.5047921520371729,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00140,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N3,P1_TGT019_BFA03,-0.6076825772212398,-1.6076825772212398,1.0,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00141,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N3,P1_TGT019_BFA04,-0.6076825772212398,-1.8300749985576876,1.2223924213364479,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00142,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N3,P1_TGT019_BFA05,-0.6076825772212398,-0.09310940439148147,-0.5145731728297582,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00143,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N3,P1_TGT019_BFA06,-0.6076825772212398,-0.2186402864753404,-0.38904229074589936,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00144,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA02-N3,P1_TGT019_BFA07,-0.6076825772212398,0.7142455176661227,-1.3219280948873624,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00145,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA03,P1_TGT019_BFA04,-1.6076825772212398,-1.8300749985576876,0.22239242133644788,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00146,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA03,P1_TGT019_BFA05,-1.6076825772212398,-0.09310940439148147,-1.5145731728297582,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00147,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA03,P1_TGT019_BFA06,-1.6076825772212398,-0.2186402864753404,-1.3890422907458992,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00148,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA03,P1_TGT019_BFA07,-1.6076825772212398,0.7142455176661227,-2.3219280948873626,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00149,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA04,P1_TGT019_BFA05,-1.8300749985576876,-0.09310940439148147,-1.736965594166206,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00150,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA04,P1_TGT019_BFA06,-1.8300749985576876,-0.2186402864753404,-1.6114347120823473,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00151,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA04,P1_TGT019_BFA07,-1.8300749985576876,0.7142455176661227,-2.5443205162238103,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00152,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA05,P1_TGT019_BFA06,-0.09310940439148147,-0.2186402864753404,0.12553088208385893,I_GT_J,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,I_GT_J,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
PAIR00153,SYS_TGT019,V2_in_vivo_shake_flask,P1_TGT019_BFA05,P1_TGT019_BFA07,-0.09310940439148147,0.7142455176661227,-0.8073549220576042,J_GT_I,UNCERTAINTY_NOT_REPORTED,false,STUDY_TGT019,L_fucose_titer,J_GT_I,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,intermolecular peptide assembly|RIAD-RIDD|RIAD-RIDD|RIAD_RIDD,True,True,ARCHITECTURE_PRIOR_ELIGIBLE_NON_TIE
